mal_id,title_english,type,source,episodes,duration,rating,score,scored_by,rank,popularity,members,favorites,year,demographics,studios,genres,themes
972,Bible Black Origins,OVA,Visual novel,2,28,Rx - Hentai,6.72,15197,,4720,29458,78,,[],['Studio Jam'],"['Supernatural', 'Hentai']",[]
973,Glass Fleet,TV,Original,24,24,PG-13 - Teens 13 or older,6.61,4089,7497,6414,13625,20,2006,[],"['Gonzo', 'Satelight']","['Adventure', 'Sci-Fi']",[]
974,Dead Leaves,Movie,Original,1,52,R+ - Mild Nudity,7.21,44681,3889,2368,102293,724,,[],['Production I.G'],"['Action', 'Comedy', 'Sci-Fi']","['Gore', 'Super Power']"
975,,OVA,Manga,2,28,G - All Ages,7.49,17543,2319,3698,47939,494,,['Seinen'],['Ajia-do'],"['Sci-Fi', 'Slice of Life']",['Iyashikei']
976,,OVA,Manga,2,32,R+ - Mild Nudity,7.21,10860,3943,5140,24026,68,,['Seinen'],['Ajia-do'],"['Sci-Fi', 'Slice of Life']",['Iyashikei']
977,The Legend of the Blue Wolves,OVA,Original,1,45,Rx - Hentai,5.44,3923,,7634,8947,16,,[],['Phoenix Entertainment'],"['Boys Love', 'Sci-Fi', 'Hentai']",['Mecha']
978,Getter Robo: Armageddon,OVA,Manga,13,24,R - 17+ (violence & profanity),7.87,7622,1009,5678,18629,401,,['Shounen'],"[""Brain's Base""]","['Adventure', 'Horror', 'Sci-Fi']","['Mecha', 'Psychological']"
979,Street Fighter Alpha: The Movie,Movie,Game,1,90,PG-13 - Teens 13 or older,6.53,10641,8023,5716,18306,27,,[],['Plum'],"['Action', 'Drama']","['Martial Arts', 'Super Power']"
980,Ground Defense Force! Mao-chan,TV,Original,26,12,G - All Ages,6.71,1990,6906,8597,6624,11,2002,['Kids'],['Xebec'],"['Comedy', 'Sci-Fi']",['Military']
981,Ichigo 100% Original DVD Animation,OVA,Manga,4,29,PG-13 - Teens 13 or older,6.82,15207,6177,4810,28302,8,,['Shounen'],['Madhouse'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']"
982,,OVA,Original,3,29,R+ - Mild Nudity,5.86,6486,11689,6267,14385,8,,[],['TNK'],"['Comedy', 'Ecchi']","['Otaku Culture', 'Parody', 'School']"
983,,OVA,Original,1,5,G - All Ages,5.71,1418,12401,10769,3482,1,,[],['TNK'],['Comedy'],[]
984,Dragon Ball Z: Plan to Eradicate the Saiyans,OVA,Manga,2,30,PG-13 - Teens 13 or older,6.7,28899,6945,3454,54193,15,,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Martial Arts']
985,Dragon Ball Z: The History of Trunks,TV Special,Manga,1,48,PG-13 - Teens 13 or older,7.84,91084,1074,1939,135447,237,,['Shounen'],['Toei Animation'],"['Adventure', 'Drama', 'Fantasy']",[]
986,"Dragon Ball Z: Bardock, The Father of Goku",TV Special,Manga,1,47,PG-13 - Teens 13 or older,7.6,74640,1809,2162,116726,174,,['Shounen'],['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",[]
987,Dragon Ball GT: A Hero's Legacy,TV Special,Manga,1,44,PG-13 - Teens 13 or older,6.57,51056,7728,2640,86205,90,,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Martial Arts']
988,,TV,Original,12,26,PG-13 - Teens 13 or older,6.05,308,10791,12619,2086,2,2005,[],"['Group TAC', 'G&G Direction']","['Action', 'Comedy']","['Historical', 'Military', 'Samurai']"
989,,TV Special,Original,1,51,PG-13 - Teens 13 or older,5.96,282,11209,14624,1191,2,,[],['T.P.O'],[],"['Historical', 'Military']"
990,,TV,Light novel,13,25,PG-13 - Teens 13 or older,7.14,23239,4365,3588,50525,91,2006,[],['Toei Animation'],"['Comedy', 'Romance', 'Supernatural']","['Mythology', 'School']"
991,,OVA,Manga,3,26,R+ - Mild Nudity,5.62,3236,12847,7560,9134,11,,['Seinen'],['Chaos Project'],"['Action', 'Comedy', 'Romance', 'Ecchi']",[]
992,Dual! Parallel Trouble Adventure,TV,Original,13,25,PG-13 - Teens 13 or older,7.12,9672,4460,5425,21152,75,1999,[],['AIC'],"['Comedy', 'Sci-Fi']","['Harem', 'Isekai', 'Mecha']"
993,,Special,Original,1,29,PG-13 - Teens 13 or older,6.81,3149,6241,8815,6215,8,,[],['AIC'],"['Comedy', 'Drama', 'Romance', 'Sci-Fi']","['Harem', 'Isekai', 'Mecha']"
994,,OVA,Original,1,21,PG-13 - Teens 13 or older,4.68,1547,14676,10501,3763,2,,[],['Mook Animation'],['Mystery'],[]
995,The Prince of Tennis: National Championship Chapter,OVA,Manga,13,23,PG-13 - Teens 13 or older,7.89,27071,978,3608,49967,66,,['Shounen'],['M.S.C'],['Sports'],[]
996,Sailor Moon Sailor Stars,TV,Manga,34,24,PG-13 - Teens 13 or older,7.98,61326,777,2083,122985,1291,1996,['Shoujo'],['Toei Animation'],"['Adventure', 'Comedy', 'Drama', 'Romance']",['Mahou Shoujo']
997,Sailor Moon S Movie: Hearts in Ice,Movie,Manga,1,60,PG-13 - Teens 13 or older,7.7,31008,1452,3307,58549,129,,['Shoujo'],['Toei Animation'],"['Adventure', 'Drama', 'Romance']",['Mahou Shoujo']
998,Blue Seed,TV,Manga,26,23,PG-13 - Teens 13 or older,7.05,11717,4852,4456,33606,140,1994,['Seinen'],"['Production I.G', 'Ashi Productions']","['Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Romance', 'Supernatural']",['Mythology']
999,Blue Seed Beyond,OVA,Manga,3,28,R - 17+ (violence & profanity),6.57,3373,7729,7939,8041,2,,['Seinen'],"['Production I.G', 'Xebec']","['Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Supernatural']",['Mythology']
1000,Space Pirate Captain Harlock,TV,Manga,42,25,PG-13 - Teens 13 or older,7.78,12460,1256,3914,43842,391,1978,['Seinen'],['Toei Animation'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Space']
1001,,Special,Original,1,23,PG-13 - Teens 13 or older,6.57,947,7778,12431,2199,1,,[],['Telecom Animation Film'],"['Adventure', 'Drama']",[]
1002,Gunbuster 2,OVA,Original,6,29,R+ - Mild Nudity,7.62,39318,1751,2659,85676,914,,[],['Gainax'],"['Award Winning', 'Comedy', 'Drama', 'Sci-Fi']","['Mecha', 'Space']"
1003,Ah! My Goddess Specials,Special,Manga,3,24,PG-13 - Teens 13 or older,7.51,15127,2189,4769,28819,43,,['Seinen'],['AIC'],"['Comedy', 'Romance', 'Supernatural']",[]
1004,She and Her Cat: Their Standing Points,OVA,Original,1,4,G - All Ages,7.24,56082,3714,2351,103208,301,,[],['CoMix Wave Films'],['Slice of Life'],['Pets']
1005,Star Ocean EX,TV,Game,26,22,PG-13 - Teens 13 or older,6.71,6775,6915,6216,14739,32,2001,['Shounen'],['Studio Deen'],"['Adventure', 'Fantasy', 'Sci-Fi']",[]
1006,Tenchi Muyo! In Love,Movie,Original,1,94,PG-13 - Teens 13 or older,7.49,13438,2315,4923,26657,51,,[],['AIC'],"['Action', 'Comedy', 'Romance', 'Sci-Fi']","['School', 'Space']"
1007,Ranma ½ OVA,OVA,Manga,6,30,PG-13 - Teens 13 or older,7.75,18392,1320,4158,38833,90,,['Shounen'],"['Studio Deen', 'Kitty Film Mitaka Studio']","['Action', 'Comedy', 'Romance', 'Ecchi']","['Magical Sex Shift', 'Martial Arts']"
1008,Ranma 1/2 Special: Reawakening Memories,OVA,Manga,2,30,PG-13 - Teens 13 or older,7.6,10358,1828,5367,21761,34,,['Shounen'],['Studio Deen'],"['Comedy', 'Drama', 'Romance']",['Magical Sex Shift']
1009,Art of Fighting,TV Special,Game,1,48,PG-13 - Teens 13 or older,5.08,2400,14224,9824,4626,7,,[],['Studio Comet'],"['Action', 'Comedy']",['Martial Arts']
1010,Ranma ½: Team Ranma vs. The Legendary Phoenix,Movie,Manga,1,31,PG-13 - Teens 13 or older,7.38,9113,2854,5656,18893,7,,['Shounen'],['Studio Deen'],"['Action', 'Adventure', 'Comedy', 'Supernatural']",['Martial Arts']
1011,,OVA,Manga,3,26,PG-13 - Teens 13 or older,7.66,10128,1604,5273,22663,25,,['Shounen'],['Studio Deen'],"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural']",['Martial Arts']
1012,,Special,Manga,2,9,R - 17+ (violence & profanity),6.32,901,9283,12765,1984,1,,['Shounen'],['Magic Bus'],"['Action', 'Comedy']","['Martial Arts', 'School']"
1013,,TV,Original,24,25,R - 17+ (violence & profanity),7.2,16540,3978,3105,65325,266,2006,[],['Production I.G'],"['Mystery', 'Supernatural']",['Historical']
1014,Sugar: A Little Snow Fairy Summer Special,TV Special,Original,2,24,G - All Ages,7.05,2539,4852,8971,5994,6,,[],['J.C.Staff'],"['Comedy', 'Fantasy']",[]
1015,Full Metal Panic! The Second Raid: A Relatively Leisurely Day in the Life of a Fleet Captain,Special,Manga,1,30,PG-13 - Teens 13 or older,7.64,41718,1660,2886,74157,99,,[],['Kyoto Animation'],['Comedy'],[]
1016,Battle Angel Alita,OVA,Manga,2,30,R+ - Mild Nudity,7.1,31824,4600,3015,69034,303,,['Seinen'],['Madhouse'],"['Drama', 'Sci-Fi']",['Mecha']
1017,Orphen,TV,Light novel,24,24,PG-13 - Teens 13 or older,7.13,17171,4427,3569,50967,190,1998,[],['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",[]
1018,Orphen 2: Revenge,TV,Light novel,23,24,PG-13 - Teens 13 or older,6.85,8224,6001,5470,20621,24,1999,[],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy']",[]
1019,Mirage of Blaze,TV,Light novel,13,24,PG-13 - Teens 13 or older,6.49,8668,8228,4930,26540,87,2002,['Shoujo'],['Madhouse'],"['Action', 'Boys Love', 'Drama', 'Supernatural']","['Historical', 'Reincarnation', 'School']"
1020,Mirage of Blaze: Rebels of the River Edge,OVA,Light novel,3,30,R - 17+ (violence & profanity),6.8,4430,6295,6776,11965,30,,['Shoujo'],['Madhouse'],"['Action', 'Boys Love', 'Drama', 'Supernatural']","['Historical', 'Reincarnation']"
1021,,TV,Manga,44,24,PG-13 - Teens 13 or older,7.41,4653,2687,6127,15354,111,1999,['Shoujo'],['Studio Hibari'],"['Drama', 'Romance']","['Music', 'Showbiz']"
1022,,TV,Original,12,24,PG-13 - Teens 13 or older,7.03,4261,4978,6930,11363,33,1998,[],['Tatsunoko Production'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",['Time Travel']
1023,Wolf's Rain OVA,OVA,Original,4,23,PG-13 - Teens 13 or older,8.0,38119,758,2821,77257,426,,[],['Bones'],"['Action', 'Adventure', 'Drama', 'Fantasy']",[]
1024,Knight Hunters OVA,OVA,Unknown,2,30,R - 17+ (violence & profanity),6.93,2983,5564,8714,6396,20,,[],"['Triangle Staff', 'animate Film']","['Action', 'Drama']",[]
1025,Legend of Black Heaven,TV,Original,13,25,R+ - Mild Nudity,7.08,9480,4713,4373,35012,130,1999,[],"['AIC', 'APPP']","['Adventure', 'Comedy', 'Sci-Fi']","['Music', 'Space']"
1026,Eight Clouds Rising,OVA,Manga,2,29,PG-13 - Teens 13 or older,6.32,1972,9297,9301,5433,7,,['Shoujo'],['Studio Pierrot'],"['Adventure', 'Horror', 'Supernatural']",['Historical']
1027,,OVA,Game,2,31,PG-13 - Teens 13 or older,5.68,1389,12582,11129,3156,3,,[],['Triangle Staff'],"['Action', 'Sci-Fi']",['Super Power']
1028,Princess Arete,Movie,Novel,1,104,G - All Ages,6.97,5633,5287,6093,15583,63,,[],['Studio 4°C'],['Fantasy'],[]
1029,Only Yesterday,Movie,Manga,1,118,G - All Ages,7.46,85997,2455,1652,165886,1405,,['Josei'],['Studio Ghibli'],"['Drama', 'Romance']",[]
1030,Pom Poko,Movie,Original,1,119,G - All Ages,7.31,71060,3240,2097,121647,382,,['Kids'],['Studio Ghibli'],['Award Winning'],['Anthropomorphic']
1031,Yonna in the Solitary Fortress,Movie,Original,1,33,PG - Children,4.92,1343,14426,11308,3008,3,,[],['CoMix Wave Films'],"['Adventure', 'Fantasy']",[]
1032,"Like the Clouds, Like the Wind",TV Special,Novel,1,78,G - All Ages,6.86,4042,5940,7449,9480,17,,[],['Studio Pierrot'],"['Adventure', 'Drama', 'Romance']",['Historical']
1033,Millennium Actress,Movie,Original,1,86,PG-13 - Teens 13 or older,8.25,95921,387,1322,211648,3013,,[],['Madhouse'],"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']","['Adult Cast', 'Historical', 'Showbiz']"
1034,Royal Space Force: The Wings of Honneamise,Movie,Original,1,121,R+ - Mild Nudity,7.52,19023,2170,3495,52908,332,,[],['Gainax'],"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Military', 'Space']"
1035,,TV,Manga,26,9,PG-13 - Teens 13 or older,6.74,1645,6695,9539,5051,2,2005,['Shoujo'],['Magic Bus'],"['Adventure', 'Boys Love', 'Comedy', 'Fantasy']",[]
1036,,OVA,Manga,2,28,PG-13 - Teens 13 or older,5.92,2185,11393,9258,5502,4,,['Shoujo'],['Four Some'],"['Romance', 'Supernatural']",['Historical']
1037,,TV,Mixed media,6,25,PG-13 - Teens 13 or older,6.15,3208,10220,7177,10434,19,2003,[],['Tokyo Kids'],"['Action', 'Fantasy']",[]
1038,,OVA,Visual novel,2,30,Rx - Hentai,6.07,1075,,11149,3135,3,,[],['Arms'],['Hentai'],[]
1039,,OVA,Visual novel,2,29,PG-13 - Teens 13 or older,7.0,2450,5164,9440,5216,5,,[],['OLM'],"['Drama', 'Romance', 'Supernatural']",[]
1040,,TV,Manga,47,25,PG-13 - Teens 13 or older,7.36,1717,2956,8747,6321,17,1996,['Shoujo'],['Studio Comet'],"['Drama', 'Romance']",['School']
1041,,OVA,Manga,1,45,PG-13 - Teens 13 or older,6.36,7125,,6233,14620,40,,['Shoujo'],['Madhouse'],"['Boys Love', 'Drama', 'Sports', 'Erotica']",['Music']
1042,,OVA,Manga,1,48,R - 17+ (violence & profanity),6.36,6121,,6788,11911,32,,['Shoujo'],['Production I.G'],"['Boys Love', 'Drama', 'Sports', 'Erotica']",['Music']
1043,,OVA,Manga,2,49,R - 17+ (violence & profanity),6.69,9239,7036,5361,21801,40,,['Shoujo'],['animate Film'],"['Action', 'Drama', 'Mystery', 'Supernatural']",[]
1044,Horus: Prince of the Sun,Movie,Other,1,82,G - All Ages,6.58,5053,7714,7166,10470,19,,[],['Toei Animation'],"['Adventure', 'Drama']",[]
1045,Those Who Hunt Elves,TV,Manga,12,24,PG-13 - Teens 13 or older,7.09,12037,4658,4629,30934,56,1996,['Shounen'],['Group TAC'],"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",['Isekai']
1046,Those Who Hunt Elves II,TV,Manga,12,24,PG-13 - Teens 13 or older,7.16,7908,4223,6082,15661,13,1997,['Shounen'],['Group TAC'],"['Adventure', 'Comedy', 'Fantasy']",['Isekai']
1047,On Your Mark,Music,Original,1,6,G - All Ages,7.52,21585,,3858,44692,117,,[],['Studio Ghibli'],"['Drama', 'Sci-Fi']",['Music']
1048,SoulTaker,TV,Original,13,25,PG-13 - Teens 13 or older,6.43,9129,8634,4671,30395,84,2001,[],['Tatsunoko Production'],"['Horror', 'Supernatural']",['Mythology']
1049,Gauche the Cellist,Movie,Book,1,61,G - All Ages,6.94,6298,5477,6030,15985,30,,['Kids'],['Oh! Production'],"['Award Winning', 'Drama', 'Fantasy']","['Music', 'Performing Arts']"
1050,Bobobo-bo Bo-bobo,TV,Manga,76,25,PG-13 - Teens 13 or older,7.51,41322,2188,2384,101374,1170,2003,['Shounen'],['Toei Animation'],"['Adventure', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Parody']"
1051,Blue Submarine No. 6,OVA,Manga,4,31,PG-13 - Teens 13 or older,7.03,25948,4964,3082,66386,319,,['Shounen'],['Gonzo'],"['Adventure', 'Award Winning', 'Sci-Fi']","['Mecha', 'Military']"
1052,Ten Tokyo Warriors,OVA,Unknown,3,26,PG-13 - Teens 13 or older,5.73,1037,12336,11447,2892,2,,[],['Zexcs'],"['Action', 'Adventure', 'Supernatural']",[]
1053,,OVA,Manga,2,30,R - 17+ (violence & profanity),4.79,1558,14570,10205,4149,3,,[],['Shinkuukan'],"['Comedy', 'Drama', 'Romance', 'Ecchi']",['School']
1055,,ONA,Manga,6,6,R+ - Mild Nudity,5.92,12524,11379,4298,36308,109,,['Seinen'],['Group TAC'],"['Drama', 'Sci-Fi', 'Suspense']","['Mecha', 'Psychological', 'Survival']"
1056,,OVA,Manga,1,19,PG - Children,6.18,3976,10025,8124,7650,4,,['Shoujo'],"['Production I.G', 'Trans Arts']","['Comedy', 'Drama', 'Romance']",['School']
1057,,TV,Manga,16,3,R+ - Mild Nudity,6.18,3063,10032,7866,8250,11,1999,[],['Group TAC'],"['Action', 'Comedy', 'Ecchi']",[]
1058,Moeyo Ken,OVA,Game,4,25,PG-13 - Teens 13 or older,5.65,721,12719,12207,2333,1,,[],"['Trinet Entertainment', 'Picture Magic']","['Adventure', 'Comedy']",['Historical']
1059,,OVA,Other,2,28,G - All Ages,5.25,1716,13919,10639,3605,12,,[],"['Bee Media', 'Tsuburaya Productions']","['Action', 'Adventure', 'Comedy', 'Sci-Fi']","['Anthropomorphic', 'Martial Arts', 'Super Power']"
1060,,TV,Manga,24,8,R+ - Mild Nudity,7.36,21476,2961,3313,58360,393,1999,['Seinen'],"['Gainax', 'Group TAC']","['Comedy', 'Ecchi']","['Anthropomorphic', 'Gag Humor', 'Pets']"
1062,,TV,Manga,27,1,R - 17+ (violence & profanity),6.66,5990,7204,6514,13164,94,1999,[],['Kent House'],"['Action', 'Comedy']",['Anthropomorphic']
1064,Mazinkaiser,OVA,Manga,7,28,R+ - Mild Nudity,7.49,5507,2301,6566,12917,70,,['Shounen'],"[""Brain's Base""]","['Adventure', 'Comedy', 'Sci-Fi']",['Mecha']
1065,,TV,Manga,101,25,PG-13 - Teens 13 or older,8.08,12092,636,4072,40390,620,1985,['Shounen'],['Group TAC'],"['Drama', 'Romance', 'Sports']","['Love Polygon', 'School', 'Team Sports']"
1066,,Special,Light novel,4,6,PG-13 - Teens 13 or older,7.05,18141,4893,4342,35509,23,,[],['J.C.Staff'],['Comedy'],['Parody']
1067,Demonbane,TV,Visual novel,12,25,R - 17+ (violence & profanity),6.56,13976,7813,4165,38693,41,2006,[],['Viewworks'],"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']","['Harem', 'Mecha']"
1068,,TV,Original,54,25,PG-13 - Teens 13 or older,7.04,1752,4907,9557,5024,15,1976,[],"['Sunrise', 'Toei Animation']","['Adventure', 'Sci-Fi']",['Mecha']
1069,Voltes V,TV,Original,40,23,PG-13 - Teens 13 or older,7.56,4492,1965,7417,9591,86,1977,[],"['Sunrise', 'Toei Animation']","['Adventure', 'Drama', 'Sci-Fi']",['Mecha']
1070,,TV,Visual novel,25,24,PG-13 - Teens 13 or older,6.73,2503,6756,7431,9546,9,2006,[],['Radix'],"['Comedy', 'Romance']",['Showbiz']
1071,,OVA,Visual novel,1,26,PG-13 - Teens 13 or older,6.34,1595,9129,10492,3769,2,,[],['Doga Kobo'],"['Drama', 'Romance']",[]
1072,Sweat Punch,OVA,Original,5,11,R+ - Mild Nudity,7.26,16609,3594,4063,40511,194,,[],['Studio 4°C'],['Fantasy'],"['Historical', 'Mecha']"
1074,Naruto: Finally a Clash!! Jounin vs. Genin!,OVA,Game,1,26,PG-13 - Teens 13 or older,6.77,44167,6509,2657,85778,100,,['Shounen'],['Studio Pierrot'],['Action'],[]
1075,,OVA,Original,1,29,PG-13 - Teens 13 or older,5.31,1394,13788,11083,3194,11,,[],['Studio Hibari'],"['Comedy', 'Ecchi']",['Mahou Shoujo']
1076,,OVA,Game,1,50,R - 17+ (violence & profanity),6.08,2246,10630,9758,4718,5,,[],['TMS Entertainment'],"['Action', 'Adventure', 'Fantasy']",[]
1078,Cardcaptor Sakura: Leave it to Kero! Theatrical Version,Movie,Manga,1,10,G - All Ages,7.32,16952,3165,4474,33333,39,,['Shoujo'],['Madhouse'],"['Comedy', 'Gourmet']",[]
1079,Armitage III,OVA,Original,4,33,R+ - Mild Nudity,7.05,16063,4847,4016,41744,146,,[],['AIC'],"['Mystery', 'Romance', 'Sci-Fi']","['Detective', 'Mecha']"
1080,Yukikaze,OVA,Novel,5,37,PG-13 - Teens 13 or older,7.33,7841,3143,5302,22366,218,,[],['Gonzo'],"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense']","['Military', 'Psychological', 'Space']"
1081,,OVA,Manga,13,25,PG-13 - Teens 13 or older,7.39,3270,2813,7127,10613,43,,['Seinen'],['Madhouse'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Space']
1082,Daphne in the Brilliant Blue,TV,Original,24,24,PG-13 - Teens 13 or older,6.95,5952,5426,5707,18372,35,2004,[],['J.C.Staff'],"['Comedy', 'Drama', 'Mystery', 'Sci-Fi', 'Ecchi']","['Detective', 'Psychological']"
1083,Human Crossing,TV,Manga,13,24,PG-13 - Teens 13 or older,6.31,990,9328,9703,4797,4,2003,['Seinen'],['A.C.G.T.'],['Drama'],[]
1084,I''s,OVA,Manga,2,29,PG-13 - Teens 13 or older,5.98,5154,11093,6919,11397,7,,['Shounen'],"['Studio Pierrot', 'Arms']","['Drama', 'Romance']",[]
1085,Interlude,OVA,Visual novel,3,40,R - 17+ (violence & profanity),6.39,5704,8834,6037,15929,22,,[],['Toei Animation'],"['Adventure', 'Horror', 'Mystery']",[]
1086,Mars Daybreak,TV,Original,26,23,PG-13 - Teens 13 or older,7.2,8759,3978,5122,24222,31,2004,[],['Bones'],"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']","['Mecha', 'Military']"
1087,Kimagure Orange Road,TV,Manga,48,25,PG-13 - Teens 13 or older,7.55,14549,2027,3450,54391,665,1987,['Shounen'],['Studio Pierrot'],"['Comedy', 'Drama', 'Romance']","['Love Polygon', 'School', 'Super Power']"
1088,Super Dimension Fortress Macross,TV,Original,36,25,PG-13 - Teens 13 or older,7.91,40334,918,2057,124744,1885,1982,[],['Tatsunoko Production'],"['Romance', 'Sci-Fi']","['Mecha', 'Military', 'Music', 'Space']"
1089,Super Dimension Fortress Macross: Do You Remember Love?,Movie,Original,1,115,R+ - Mild Nudity,7.97,25495,812,3447,54481,820,,[],['Tatsunoko Production'],"['Romance', 'Sci-Fi']","['Mecha', 'Military', 'Music', 'Space']"
1090,Mobile Suit Gundam I,Movie,Original,1,139,PG-13 - Teens 13 or older,7.28,31485,3435,3480,53484,135,,[],['Sunrise'],"['Adventure', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']"
1091,Mobile Suit Gundam II: Soldiers of Sorrow,Movie,Original,1,133,PG-13 - Teens 13 or older,7.37,26059,2889,3968,42636,58,,[],['Sunrise'],"['Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']"
1092,Mobile Suit Gundam III: Encounters in Space,Movie,Original,1,140,PG-13 - Teens 13 or older,7.8,24899,1184,3992,42203,184,,[],['Sunrise'],"['Adventure', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']"
1093,,TV,Manga,136,23,PG-13 - Teens 13 or older,7.37,1175,2897,8828,6182,42,1988,['Seinen'],['Shin-Ei Animation'],"['Drama', 'Gourmet']",[]
1094,One Piece: Adventure in the Ocean's Navel,TV Special,Manga,1,49,PG-13 - Teens 13 or older,7.14,21339,4373,3975,42459,24,,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",[]
1095,Patlabor: The Movie,Movie,Original,1,99,PG-13 - Teens 13 or older,7.6,23938,1820,3358,56830,312,,[],"['Production I.G', 'Studio Deen']",['Drama'],"['Adult Cast', 'Mecha', 'Military']"
1096,Patlabor 2: The Movie,Movie,Original,1,113,PG-13 - Teens 13 or older,8.08,20173,630,3753,46907,975,,[],['Production I.G'],"['Award Winning', 'Drama', 'Mystery', 'Sci-Fi']","['Detective', 'Mecha', 'Military']"
1097,,TV,Visual novel,13,25,R+ - Mild Nudity,6.05,3952,10781,6634,12596,12,2003,[],['Studio Hibari'],"['Drama', 'Supernatural', 'Ecchi']","['Harem', 'Historical', 'Mecha']"
1098,Samurai Girl Real Bout High School,TV,Light novel,13,23,PG-13 - Teens 13 or older,6.01,4639,10978,6830,11722,11,2001,[],['Gonzo'],"['Action', 'Comedy', 'Fantasy']","['Martial Arts', 'School']"
1099,,OVA,Manga,1,60,PG-13 - Teens 13 or older,5.79,839,12081,11762,2661,4,,['Shounen'],[],"['Action', 'Adventure', 'Drama', 'Fantasy']","['Martial Arts', 'Super Power']"
1100,Starship Girl Yamamoto Yohko,OVA,Novel,3,28,PG-13 - Teens 13 or older,6.22,1754,9844,8332,7148,3,,[],['J.C.Staff'],"['Adventure', 'Comedy', 'Sci-Fi']",[]
1101,Tenchi the Movie 2: Daughter of Darkness,Movie,Original,1,59,R+ - Mild Nudity,7.15,8613,4325,5897,16969,17,,[],['AIC'],"['Action', 'Comedy', 'Sci-Fi']",['Space']
1102,,ONA,Original,5,6,PG-13 - Teens 13 or older,4.39,2069,14825,9841,4604,4,,[],['Romanov Films'],"['Action', 'Sci-Fi']","['Historical', 'Military']"
1103,Marriage of God & Soul Godannar!!,TV,Original,13,24,PG-13 - Teens 13 or older,6.74,6053,6700,5008,25620,63,2003,[],"['OLM', 'AIC ASTA']","['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['Mecha']
1104,Marriage of God & Soul Godannar!! 2nd Season,TV,Original,13,24,PG-13 - Teens 13 or older,7.02,4185,5068,7050,10837,12,2004,[],"['OLM', 'AIC ASTA']","['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",['Mecha']
